id,facenet_id_res,facenet_prob_res,openface_id_res,openface_prob_res,Pred_Result_id,Pred_Result_prob,Actual Result,Update Result
1233,b24,0.18,b24,0.38,b24,0.38,b24,o-f<0.63
1234,b18,0.2,b18,0.46,b18,0.46,b18,o-f<0.63
1235,b11,0.15,b19,0.13,b19,0.13,b11,o-f<0.63
1236,b26,0.1,b15,0.15,b15,0.15,b20,o-f<0.63
1237,b21,0.17,b21,0.29,b21,0.29,b21,o-f<0.63
1238,b27,0.13,b27,0.37,b27,0.37,b27,o-f<0.63
1239,b16,0.17,b16,0.19,b16,0.19,b16,o-f<0.63
1240,b16,0.15,b16,0.21,b16,0.21,b16,o-f<0.63
1241,b15,0.14,b16,0.12,b16,0.12,b15,o-f<0.63
1242,b23,0.18,b19,0.23,b19,0.23,b23,o-f<0.63
1243,b27,0.17,b24,0.13,b24,0.13,b27,o-f<0.63
1244,zj,0.15,b24,0.16,b24,0.16,b27,o-f<0.63
1245,b18,0.18,b18,0.33,b18,0.33,b18,o-f<0.63
1246,b23,0.2,b23,0.27,b23,0.27,b23,o-f<0.63
1247,zj,0.13,lan,0.16,lan,0.16,zj,o-f<0.63
1248,b11,0.17,b11,0.46,b11,0.46,b11,o-f<0.63
1249,b24,0.11,b24,0.22,b24,0.22,b24,o-f<0.63
1250,b23,0.1,b16,0.13,b16,0.13,b16,o-f<0.63
1251,zj,0.26,zj,0.25,zj,0.25,zj,o-f<0.63
1252,b18,0.11,b18,0.31,b18,0.31,b17,o-f<0.63
1253,b13,0.21,b13,0.44,b13,0.44,b13,o-f<0.63
1254,b22,0.13,b24,0.21,b24,0.21,b22,o-f<0.63
1255,b18,0.21,b18,0.39,b18,0.39,b18,o-f<0.63
1256,trump,0.16,trump,0.16,trump,0.16,trump,o-f<0.63
1257,b19,0.1,b21,0.27,b21,0.27,b21,o-f<0.63
1258,b22,0.18,b26,0.16,b26,0.16,b22,o-f<0.63
1259,b25,0.13,b19,0.18,b19,0.18,b25,o-f<0.63
1260,b12,0.1,b12,0.23,b12,0.23,b12,o-f<0.63
1261,b26,0.09,b27,0.1,b27,0.1,b26,o-f<0.63
1262,b23,0.13,b19,0.1,b19,0.1,b26,o-f<0.63
1263,trump,0.11,trump,0.31,trump,0.31,trump,o-f<0.63
1264,b18,0.18,b18,0.17,b18,0.17,b18,o-f<0.63
1265,b27,0.13,b27,0.43,b27,0.43,b27,o-f<0.63
1266,b24,0.22,b24,0.45,b24,0.45,b24,o-f<0.63
1267,b25,0.11,b24,0.11,b24,0.11,b25,o-f<0.63
1268,b24,0.13,b24,0.43,b24,0.43,b24,o-f<0.63
1269,b19,0.11,b17,0.16,b17,0.16,b19,o-f<0.63
1270,b24,0.09,b19,0.15,b19,0.15,b24,o-f<0.63
1271,b21,0.2,b21,0.33,b21,0.33,b21,o-f<0.63
1272,b18,0.16,b18,0.36,b18,0.36,b18,o-f<0.63
1273,zj,0.24,b15,0.19,b15,0.19,zj,o-f<0.63
1274,b15,0.11,b16,0.11,b16,0.11,b15,o-f<0.63
1275,b20,0.12,b19,0.18,b19,0.18,b20,o-f<0.63
1276,b27,0.18,b24,0.24,b24,0.24,b27,o-f<0.63
1277,b23,0.09,b12,0.3,b12,0.3,b19,o-f<0.63
1278,b23,0.1,b18,0.16,b18,0.16,b12,o-f<0.63
1279,b18,0.13,b18,0.32,b18,0.32,b18,o-f<0.63
1280,b22,0.21,b22,0.49,b22,0.49,b22,o-f<0.63
1281,b19,0.14,b19,0.2,b19,0.2,b19,o-f<0.63
1282,b11,0.17,b11,0.18,b11,0.18,b11,o-f<0.63
1283,b15,0.13,b23,0.11,b23,0.11,b15,o-f<0.63
1284,b13,0.21,b13,0.44,b13,0.44,b13,o-f<0.63
1285,b17,0.13,b18,0.17,b18,0.17,b17,o-f<0.63
1286,b16,0.16,b16,0.17,b16,0.17,b16,o-f<0.63
1287,b15,0.17,b16,0.26,b16,0.26,b15,o-f<0.63
1288,b19,0.09,b18,0.2,b18,0.2,b20,o-f<0.63
1289,b20,0.09,b18,0.2,b18,0.2,b26,o-f<0.63
1290,zj,0.25,zj,0.23,zj,0.23,zj,o-f<0.63
1291,b11,0.16,b21,0.19,b21,0.19,b11,o-f<0.63
1292,zj,0.3,zj,0.3,zj,0.3,zj,o-f<0.63
1293,lan,0.21,lan,0.26,lan,0.26,lan,o-f<0.63
1294,b20,0.11,b22,0.32,b22,0.32,b20,o-f<0.63
1295,trump,0.2,trump,0.29,trump,0.29,trump,o-f<0.63
1296,b23,0.12,b11,0.28,b11,0.28,b23,o-f<0.63
1297,trump,0.22,b15,0.19,b15,0.19,trump,o-f<0.63
1298,b11,0.19,b11,0.22,b11,0.22,b11,o-f<0.63
1299,b18,0.17,b18,0.29,b18,0.29,b18,o-f<0.63
1300,b25,0.16,b25,0.31,b25,0.31,b25,o-f<0.63
1301,b13,0.16,b13,0.41,b13,0.41,b13,o-f<0.63
1302,b21,0.17,b21,0.2,b21,0.2,b21,o-f<0.63
1303,b19,0.21,b19,0.4,b19,0.4,b19,o-f<0.63
1304,b26,0.14,b26,0.29,b26,0.29,b26,o-f<0.63
1305,b27,0.18,b27,0.47,b27,0.47,b27,o-f<0.63
1306,trump,0.28,trump,0.39,trump,0.39,trump,o-f<0.63
1307,b23,0.09,b26,0.14,b26,0.14,b15,o-f<0.63
1308,b27,0.14,b27,0.26,b27,0.26,b27,o-f<0.63
1309,b18,0.16,b25,0.24,b25,0.24,b25,o-f<0.63
1310,lan,0.23,lan,0.16,lan,0.16,lan,o-f<0.63
1311,b15,0.18,b26,0.12,b26,0.12,b15,o-f<0.63
1312,andy,0.23,b26,0.11,b26,0.11,andy,o-f<0.63
1313,b16,0.11,b16,0.18,b16,0.18,b16,o-f<0.63
1314,b16,0.23,b16,0.46,b16,0.46,b16,o-f<0.63
1315,b22,0.17,b16,0.11,b16,0.11,b22,o-f<0.63
1316,b24,0.15,b24,0.3,b24,0.3,b24,o-f<0.63
1317,b25,0.13,b25,0.22,b25,0.22,b25,o-f<0.63
1318,trump,0.18,trump,0.42,trump,0.42,trump,o-f<0.63
1319,b25,0.17,b25,0.27,b25,0.27,b25,o-f<0.63
1320,b16,0.24,b16,0.33,b16,0.33,b16,o-f<0.63
1321,b20,0.08,b26,0.12,b26,0.12,b19,o-f<0.63
1322,b16,0.12,b11,0.11,b11,0.11,b16,o-f<0.63
1323,b12,0.19,b12,0.42,b12,0.42,b12,o-f<0.63
1324,b22,0.17,zj,0.16,zj,0.16,b22,o-f<0.63
1325,b16,0.15,b25,0.15,b25,0.15,b16,o-f<0.63
1326,b21,0.2,b21,0.36,b21,0.36,b21,o-f<0.63
1327,lan,0.28,lan,0.23,lan,0.23,lan,o-f<0.63
1328,b23,0.22,b23,0.27,b23,0.27,b23,o-f<0.63
1329,b19,0.13,b19,0.31,b19,0.31,b19,o-f<0.63
1330,b13,0.18,b13,0.41,b13,0.41,b13,o-f<0.63
1331,b15,0.18,b15,0.3,b15,0.3,b15,o-f<0.63
1332,b27,0.2,b27,0.44,b27,0.44,b27,o-f<0.63
1333,andy,0.25,andy,0.27,andy,0.27,andy,o-f<0.63
1334,b20,0.12,b20,0.2,b20,0.2,b20,o-f<0.63
1335,b26,0.14,b26,0.16,b26,0.16,b26,o-f<0.63
1336,b18,0.18,b18,0.26,b18,0.26,b18,o-f<0.63
1337,lan,0.2,lan,0.32,lan,0.32,lan,o-f<0.63
1338,b17,0.11,b18,0.29,b18,0.29,b17,o-f<0.63
1339,b16,0.16,b16,0.23,b16,0.23,b16,o-f<0.63
1340,b12,0.16,b12,0.33,b12,0.33,b12,o-f<0.63
1341,b17,0.11,b18,0.25,b18,0.25,b24,o-f<0.63
1342,b23,0.08,b19,0.15,b19,0.15,b21,o-f<0.63
1343,b24,0.13,b24,0.3,b24,0.3,b24,o-f<0.63
1344,b23,0.18,b17,0.16,b17,0.16,b23,o-f<0.63
1345,b25,0.13,b25,0.2,b25,0.2,b25,o-f<0.63
1346,b13,0.2,b13,0.45,b13,0.45,b13,o-f<0.63
1347,b27,0.19,b27,0.45,b27,0.45,b27,o-f<0.63
1348,b23,0.13,b11,0.26,b11,0.26,b11,o-f<0.63
1349,b19,0.14,b18,0.12,b18,0.12,b19,o-f<0.63
1350,b22,0.17,b21,0.11,b21,0.11,b22,o-f<0.63
1351,lan,0.27,lan,0.3,lan,0.3,lan,o-f<0.63
1352,b19,0.11,b19,0.22,b19,0.22,b26,o-f<0.63
1353,b12,0.13,b12,0.17,b12,0.17,b12,o-f<0.63
1354,andy,0.08,b26,0.11,b26,0.11,b18,o-f<0.63
1355,b13,0.2,b13,0.48,b13,0.48,b13,o-f<0.63
1356,b16,0.22,b16,0.36,b16,0.36,b16,o-f<0.63
1357,trump,0.23,trump,0.42,trump,0.42,trump,o-f<0.63
1358,b17,0.14,b17,0.26,b17,0.26,b17,o-f<0.63
1359,trump,0.17,trump,0.22,trump,0.22,trump,o-f<0.63
1360,b22,0.18,b22,0.35,b22,0.35,b22,o-f<0.63
1361,b23,0.2,b12,0.11,b12,0.11,b23,o-f<0.63
1362,b19,0.12,b19,0.2,b19,0.2,b19,o-f<0.63
1363,b23,0.23,b26,0.18,b26,0.18,b23,o-f<0.63
1364,b27,0.2,b27,0.47,b27,0.47,b27,o-f<0.63
1365,b18,0.26,b18,0.4,b18,0.4,b18,o-f<0.63
1366,b22,0.2,b22,0.25,b22,0.25,b22,o-f<0.63
1367,b11,0.13,b23,0.27,b23,0.27,b11,o-f<0.63
1368,b23,0.12,b21,0.16,b21,0.16,b26,o-f<0.63
1369,b23,0.1,b20,0.18,b20,0.18,b20,o-f<0.63
1370,b21,0.11,b23,0.16,b23,0.16,b21,o-f<0.63
1371,b11,0.17,b11,0.39,b11,0.39,b11,o-f<0.63
1372,b21,0.13,b21,0.21,b21,0.21,b21,o-f<0.63
1373,b20,0.12,b20,0.12,b20,0.12,b20,o-f<0.63
1374,b26,0.12,b19,0.19,b19,0.19,b26,o-f<0.63
1375,b24,0.17,b24,0.28,b24,0.28,b24,o-f<0.63
1376,trump,0.1,trump,0.3,trump,0.3,trump,o-f<0.63
1377,b22,0.19,b22,0.39,b22,0.39,b22,o-f<0.63
1378,b18,0.23,b18,0.29,b18,0.29,b18,o-f<0.63
1379,b23,0.16,b23,0.15,b23,0.15,b23,o-f<0.63
1380,zj,0.23,zj,0.22,zj,0.22,zj,o-f<0.63
1381,b11,0.14,b11,0.28,b11,0.28,b11,o-f<0.63
1382,b21,0.14,b21,0.13,b21,0.13,b21,o-f<0.63
1383,b22,0.12,b26,0.1,b26,0.1,b20,o-f<0.63
1384,andy,0.09,b18,0.11,b18,0.11,b18,o-f<0.63
1385,b16,0.12,b23,0.12,b23,0.12,b16,o-f<0.63
1386,b18,0.22,b18,0.4,b18,0.4,b18,o-f<0.63
1387,b23,0.14,b16,0.16,b16,0.16,b16,o-f<0.63
1388,lan,0.14,lan,0.18,lan,0.18,lan,o-f<0.63
1389,b19,0.18,b19,0.3,b19,0.3,b19,o-f<0.63
1390,b18,0.11,b18,0.21,b18,0.21,b18,o-f<0.63
1391,b17,0.11,b17,0.25,b17,0.25,b17,o-f<0.63
1392,b16,0.22,b16,0.26,b16,0.26,b16,o-f<0.63
1393,andy,0.22,andy,0.18,andy,0.18,andy,o-f<0.63
1394,b21,0.12,b16,0.14,b16,0.14,b21,o-f<0.63
1395,b26,0.14,b26,0.32,b26,0.32,b26,o-f<0.63
1396,b18,0.12,b18,0.34,b18,0.34,b18,o-f<0.63
1397,b22,0.12,b19,0.26,b19,0.26,b20,o-f<0.63
1398,b12,0.11,b18,0.11,b18,0.11,b12,o-f<0.63
1399,b24,0.15,zj,0.27,zj,0.27,b24,o-f<0.63
1400,b23,0.1,b19,0.17,b19,0.17,b17,o-f<0.63
1401,zj,0.2,zj,0.25,zj,0.25,zj,o-f<0.63
1402,b16,0.1,b19,0.12,b19,0.12,b24,o-f<0.63
1403,b16,0.25,b16,0.37,b16,0.37,b16,o-f<0.63
1404,andy,0.17,lan,0.13,lan,0.13,andy,o-f<0.63
1405,b13,0.14,b13,0.26,b13,0.26,b13,o-f<0.63
1406,b24,0.11,b24,0.24,b24,0.24,b24,o-f<0.63
1407,b27,0.2,b27,0.5,b27,0.5,b27,o-f<0.63
1408,b26,0.14,b23,0.17,b23,0.17,b26,o-f<0.63
1409,b23,0.07,trump,0.12,trump,0.12,b15,o-f<0.63
1410,b21,0.13,b16,0.23,b16,0.23,b21,o-f<0.63
1411,b18,0.12,b20,0.13,b20,0.13,b18,o-f<0.63
1412,zj,0.22,zj,0.27,zj,0.27,zj,o-f<0.63
1413,b13,0.21,andy,0.23,andy,0.23,b13,o-f<0.63
1414,b11,0.18,b21,0.15,b21,0.15,b11,o-f<0.63
1415,b16,0.22,b16,0.34,b16,0.34,b16,o-f<0.63
1416,b22,0.2,b24,0.18,b24,0.18,b22,o-f<0.63
1417,b23,0.08,b17,0.26,b17,0.26,b17,o-f<0.63
1418,b25,0.16,b25,0.24,b25,0.24,b25,o-f<0.63
1419,b23,0.24,b17,0.17,b17,0.17,b23,o-f<0.63
1420,b16,0.13,b19,0.17,b19,0.17,b16,o-f<0.63
1421,lan,0.18,lan,0.39,lan,0.39,lan,o-f<0.63
1422,b23,0.19,b23,0.37,b23,0.37,b23,o-f<0.63
1423,b12,0.15,b26,0.25,b26,0.25,b12,o-f<0.63
1424,b16,0.23,b16,0.3,b16,0.3,b16,o-f<0.63
1425,b21,0.11,b21,0.17,b21,0.17,b21,o-f<0.63
1426,b13,0.21,b13,0.39,b13,0.39,b13,o-f<0.63
1427,b22,0.19,b22,0.36,b22,0.36,b22,o-f<0.63
1428,b27,0.16,b27,0.36,b27,0.36,b27,o-f<0.63
1429,b27,0.16,b27,0.42,b27,0.42,b27,o-f<0.63
1430,b27,0.18,b26,0.11,b26,0.11,b27,o-f<0.63
1431,b23,0.21,b26,0.17,b26,0.17,b23,o-f<0.63
1432,b23,0.12,b26,0.16,b26,0.16,b11,o-f<0.63
1433,b17,0.15,b17,0.51,b17,0.51,b17,o-f<0.63
1434,trump,0.15,trump,0.27,trump,0.27,trump,o-f<0.63
1435,b11,0.15,b11,0.24,b11,0.24,b11,o-f<0.63
1436,b23,0.1,b12,0.11,b12,0.11,b16,o-f<0.63
1437,b18,0.14,b11,0.17,b11,0.17,b18,o-f<0.63
1438,b18,0.16,b18,0.18,b18,0.18,b18,o-f<0.63
1439,zj,0.25,zj,0.18,zj,0.18,zj,o-f<0.63
1440,b24,0.15,b24,0.41,b24,0.41,b24,o-f<0.63
1441,b22,0.2,b22,0.41,b22,0.41,b22,o-f<0.63
1442,lan,0.09,b17,0.1,b17,0.1,lan,o-f<0.63
1443,b12,0.11,b12,0.25,b12,0.25,b12,o-f<0.63
1444,b13,0.19,b13,0.38,b13,0.38,b13,o-f<0.63
1445,b26,0.12,b26,0.34,b26,0.34,b26,o-f<0.63
1446,b20,0.1,b26,0.16,b26,0.16,b20,o-f<0.63
1447,b26,0.1,b18,0.09,b18,0.09,b20,o-f<0.63
1448,b13,0.21,b13,0.48,b13,0.48,b13,o-f<0.63
1449,b27,0.13,zj,0.23,zj,0.23,b27,o-f<0.63
1450,b23,0.12,b18,0.27,b18,0.27,b18,o-f<0.63
1451,lan,0.13,b24,0.12,b24,0.12,lan,o-f<0.63
1452,b18,0.14,b18,0.38,b18,0.38,b18,o-f<0.63
1453,lan,0.24,lan,0.16,lan,0.16,lan,o-f<0.63
1454,b25,0.09,b18,0.15,b18,0.15,b12,o-f<0.63
1455,b16,0.22,b16,0.38,b16,0.38,b16,o-f<0.63
1456,b11,0.19,b11,0.16,b11,0.16,b11,o-f<0.63
1457,b23,0.17,b23,0.35,b23,0.35,b23,o-f<0.63
1458,b18,0.1,b17,0.12,b17,0.12,b26,o-f<0.63
1459,b20,0.12,b20,0.39,b20,0.39,b20,o-f<0.63
1460,b25,0.18,b25,0.23,b25,0.23,b25,o-f<0.63
1461,b15,0.16,b15,0.22,b15,0.22,b15,o-f<0.63
1462,trump,0.2,trump,0.2,trump,0.2,trump,o-f<0.63
1463,b12,0.13,b12,0.27,b12,0.27,b12,o-f<0.63
1464,zj,0.19,zj,0.14,zj,0.14,zj,o-f<0.63
1465,b27,0.16,b27,0.35,b27,0.35,b27,o-f<0.63
1466,b20,0.13,b20,0.42,b20,0.42,b20,o-f<0.63
1467,b12,0.1,b12,0.15,b12,0.15,b12,o-f<0.63
1468,trump,0.18,trump,0.35,trump,0.35,trump,o-f<0.63
1469,b21,0.09,b21,0.23,b21,0.23,b21,o-f<0.63
1470,b23,0.24,b23,0.25,b23,0.25,b23,o-f<0.63
1471,b23,0.17,b26,0.1,b26,0.1,b23,o-f<0.63
1472,b18,0.1,b19,0.21,b19,0.21,b24,o-f<0.63
1473,b16,0.2,b16,0.28,b16,0.28,b16,o-f<0.63
1474,b15,0.15,b26,0.22,b26,0.22,b15,o-f<0.63
1475,b21,0.13,b21,0.37,b21,0.37,b21,o-f<0.63
1476,b20,0.11,b16,0.13,b16,0.13,b20,o-f<0.63
1477,b23,0.09,b22,0.15,b22,0.15,b21,o-f<0.63
1478,b27,0.18,b24,0.16,b24,0.16,b27,o-f<0.63
1479,b24,0.17,b24,0.2,b24,0.2,b24,o-f<0.63
1480,b12,0.14,b12,0.36,b12,0.36,b12,o-f<0.63
1481,b12,0.13,b12,0.21,b12,0.21,b12,o-f<0.63
1482,b18,0.24,b18,0.37,b18,0.37,b18,o-f<0.63
1483,b26,0.14,b26,0.28,b26,0.28,b26,o-f<0.63
1484,b25,0.15,b25,0.36,b25,0.36,b25,o-f<0.63
1485,b12,0.17,b12,0.42,b12,0.42,b12,o-f<0.63
1486,b22,0.16,b12,0.17,b12,0.17,b22,o-f<0.63
1487,b27,0.15,b27,0.41,b27,0.41,b27,o-f<0.63
1488,trump,0.19,trump,0.31,trump,0.31,trump,o-f<0.63
1489,b23,0.22,b23,0.29,b23,0.29,b23,o-f<0.63
1490,b24,0.09,b25,0.12,b25,0.12,b24,o-f<0.63
1491,b16,0.09,b18,0.15,b18,0.15,b26,o-f<0.63
1492,b26,0.13,b23,0.24,b23,0.24,b26,o-f<0.63
1493,lan,0.2,lan,0.21,lan,0.21,lan,o-f<0.63
1494,b24,0.1,b15,0.15,b15,0.15,b24,o-f<0.63
1495,b15,0.13,b26,0.14,b26,0.14,b15,o-f<0.63
1496,b16,0.17,b16,0.18,b16,0.18,b16,o-f<0.63
1497,b18,0.25,b18,0.46,b18,0.46,b18,o-f<0.63
1498,b19,0.1,b19,0.16,b19,0.16,b19,o-f<0.63
1499,b11,0.19,b11,0.25,b11,0.25,b11,o-f<0.63
1500,b18,0.13,b18,0.3,b18,0.3,b18,o-f<0.63
1501,b22,0.2,b22,0.29,b22,0.29,b22,o-f<0.63
1502,b27,0.19,b27,0.43,b27,0.43,b27,o-f<0.63
1503,b18,0.11,b25,0.13,b25,0.13,b18,o-f<0.63
1504,b24,0.13,b26,0.18,b26,0.18,b24,o-f<0.63
1505,b26,0.13,b19,0.18,b19,0.18,b26,o-f<0.63
1506,lan,0.08,b13,0.21,b13,0.21,b13,o-f<0.63
1507,b24,0.16,b15,0.13,b15,0.13,b24,o-f<0.63
1508,trump,0.18,trump,0.29,trump,0.29,trump,o-f<0.63
1509,b17,0.08,b17,0.29,b17,0.29,b17,o-f<0.63
1510,lan,0.12,b20,0.24,b20,0.24,b20,o-f<0.63
1511,trump,0.27,trump,0.35,trump,0.35,trump,o-f<0.63
1512,b25,0.17,b25,0.31,b25,0.31,b25,o-f<0.63
1513,b23,0.16,b23,0.31,b23,0.31,b23,o-f<0.63
1514,b19,0.16,b19,0.49,b19,0.49,b19,o-f<0.63
1515,zj,0.26,zj,0.21,zj,0.21,zj,o-f<0.63
1516,b21,0.18,b21,0.24,b21,0.24,b21,o-f<0.63
1517,b13,0.21,b13,0.41,b13,0.41,b13,o-f<0.63
1518,b13,0.18,b13,0.45,b13,0.45,b13,o-f<0.63
1519,b25,0.2,b25,0.42,b25,0.42,b25,o-f<0.63
1520,b17,0.11,b17,0.17,b17,0.17,b17,o-f<0.63
1521,b20,0.13,b20,0.41,b20,0.41,b20,o-f<0.63
1522,b15,0.17,b15,0.4,b15,0.4,b15,o-f<0.63
1523,trump,0.17,trump,0.35,trump,0.35,trump,o-f<0.63
1524,b22,0.15,b22,0.34,b22,0.34,b22,o-f<0.63
1525,b21,0.1,b23,0.12,b23,0.12,b21,o-f<0.63
1526,b19,0.16,b19,0.16,b19,0.16,b19,o-f<0.63
1527,b13,0.18,b13,0.34,b13,0.34,b13,o-f<0.63
1528,b24,0.1,b18,0.23,b18,0.23,b24,o-f<0.63
1529,andy,0.32,andy,0.35,andy,0.35,andy,o-f<0.63
1530,b15,0.12,b26,0.18,b26,0.18,b15,o-f<0.63
1531,zj,0.26,zj,0.34,zj,0.34,zj,o-f<0.63
1532,b16,0.13,b18,0.19,b18,0.19,b16,o-f<0.63
1533,b13,0.13,b13,0.45,b13,0.45,b13,o-f<0.63
1534,b27,0.13,b27,0.35,b27,0.35,b27,o-f<0.63
1535,andy,0.22,andy,0.43,andy,0.43,andy,o-f<0.63
1536,trump,0.25,trump,0.28,trump,0.28,trump,o-f<0.63
1537,andy,0.11,b24,0.12,b24,0.12,b15,o-f<0.63
1538,andy,0.14,zj,0.19,zj,0.19,b13,o-f<0.63
1539,trump,0.21,trump,0.31,trump,0.31,trump,o-f<0.63
1540,andy,0.08,b18,0.15,b18,0.15,b12,o-f<0.63
1541,b17,0.17,b17,0.41,b17,0.41,b17,o-f<0.63
1542,b23,0.09,b19,0.19,b19,0.19,b25,o-f<0.63
1543,b23,0.24,b23,0.29,b23,0.29,b23,o-f<0.63
1544,b19,0.09,b26,0.17,b26,0.17,b26,o-f<0.63
1545,trump,0.21,trump,0.33,trump,0.33,trump,o-f<0.63
1546,zj,0.19,zj,0.3,zj,0.3,zj,o-f<0.63
1547,b16,0.14,b16,0.28,b16,0.28,b16,o-f<0.63
1548,b23,0.27,b23,0.25,b23,0.25,b23,o-f<0.63
1549,b21,0.1,b12,0.1,b12,0.1,b21,o-f<0.63
1550,b27,0.17,b27,0.29,b27,0.29,b27,o-f<0.63
1551,b23,0.13,b18,0.19,b18,0.19,b18,o-f<0.63
1552,b26,0.13,b19,0.26,b19,0.26,b26,o-f<0.63
1553,b22,0.2,b22,0.27,b22,0.27,b22,o-f<0.63
1554,lan,0.18,b15,0.21,b15,0.21,lan,o-f<0.63
1555,b20,0.12,b18,0.13,b18,0.13,b20,o-f<0.63
1556,b18,0.13,b25,0.16,b25,0.16,b25,o-f<0.63
1557,b16,0.21,b16,0.35,b16,0.35,b16,o-f<0.63
1558,b11,0.17,b11,0.49,b11,0.49,b11,o-f<0.63
1559,b19,0.16,b19,0.18,b19,0.18,b19,o-f<0.63
1560,b13,0.14,b16,0.12,b16,0.12,b13,o-f<0.63
1561,andy,0.2,zj,0.16,zj,0.16,andy,o-f<0.63
1562,b23,0.12,b11,0.3,b11,0.3,b11,o-f<0.63
1563,b20,0.15,b20,0.43,b20,0.43,b20,o-f<0.63
1564,b15,0.11,b15,0.21,b15,0.21,b15,o-f<0.63
1565,b23,0.12,b18,0.19,b18,0.19,b19,o-f<0.63
1566,andy,0.12,b22,0.2,b22,0.2,b15,o-f<0.63
1567,b20,0.1,b20,0.21,b20,0.21,b20,o-f<0.63
1568,b18,0.11,b19,0.23,b19,0.23,b26,o-f<0.63
1569,b26,0.15,b20,0.24,b20,0.24,b26,o-f<0.63
1570,b22,0.16,b11,0.12,b11,0.12,b22,o-f<0.63
1571,zj,0.22,zj,0.16,zj,0.16,zj,o-f<0.63
1572,b22,0.16,b22,0.37,b22,0.37,b22,o-f<0.63
1573,b17,0.13,b17,0.25,b17,0.25,b17,o-f<0.63
1574,b15,0.09,b17,0.18,b17,0.18,b15,o-f<0.63
1575,trump,0.19,trump,0.2,trump,0.2,trump,o-f<0.63
1576,lan,0.24,lan,0.45,lan,0.45,lan,o-f<0.63
1577,trump,0.28,trump,0.29,trump,0.29,trump,o-f<0.63
1578,b23,0.1,b19,0.21,b19,0.21,b18,o-f<0.63
1579,b21,0.14,b21,0.13,b21,0.13,b21,o-f<0.63
1580,b20,0.13,b20,0.35,b20,0.35,b20,o-f<0.63
1581,b18,0.13,b18,0.16,b18,0.16,b18,o-f<0.63
1582,b12,0.15,b12,0.47,b12,0.47,b12,o-f<0.63
1583,b13,0.2,b24,0.11,b24,0.11,b13,o-f<0.63
1584,b22,0.19,b22,0.36,b22,0.36,b22,o-f<0.63
1585,b26,0.16,b26,0.32,b26,0.32,b26,o-f<0.63
1586,b19,0.1,b19,0.17,b19,0.17,b19,o-f<0.63
1587,trump,0.08,b19,0.14,b19,0.14,b21,o-f<0.63
1588,b16,0.18,b16,0.17,b16,0.17,b16,o-f<0.63
1589,zj,0.13,b16,0.18,b16,0.18,b27,o-f<0.63
1590,b13,0.19,b13,0.41,b13,0.41,b13,o-f<0.63
1591,b20,0.12,b20,0.24,b20,0.24,b20,o-f<0.63
1592,zj,0.22,zj,0.22,zj,0.22,zj,o-f<0.63
1593,b22,0.22,b22,0.45,b22,0.45,b22,o-f<0.63
1594,andy,0.28,lan,0.16,lan,0.16,andy,o-f<0.63
1595,b15,0.14,b15,0.16,b15,0.16,b15,o-f<0.63
1596,b22,0.12,b22,0.15,b22,0.15,b26,o-f<0.63
1597,b21,0.15,b21,0.34,b21,0.34,b21,o-f<0.63
1598,b19,0.11,trump,0.09,trump,0.09,b19,o-f<0.63
1599,b20,0.1,b20,0.36,b20,0.36,b20,o-f<0.63
1600,b15,0.16,b15,0.3,b15,0.3,b15,o-f<0.63
1601,b12,0.13,b12,0.25,b12,0.25,b12,o-f<0.63
1602,b11,0.17,b11,0.23,b11,0.23,b11,o-f<0.63
1603,b27,0.19,b27,0.31,b27,0.31,b27,o-f<0.63
1604,b18,0.21,b18,0.41,b18,0.41,b18,o-f<0.63
1605,b15,0.13,b15,0.34,b15,0.34,b15,o-f<0.63
1606,b18,0.2,b23,0.14,b23,0.14,b18,o-f<0.63
1607,b23,0.25,b23,0.39,b23,0.39,b23,o-f<0.63
1608,andy,0.13,b18,0.14,b18,0.14,b13,o-f<0.63
1609,b22,0.17,b22,0.44,b22,0.44,b22,o-f<0.63
1610,b20,0.13,b20,0.25,b20,0.25,b20,o-f<0.63
1611,andy,0.27,b15,0.16,b15,0.16,andy,o-f<0.63
1612,b23,0.21,b23,0.21,b23,0.21,b23,o-f<0.63
1613,b13,0.2,b13,0.44,b13,0.44,b13,o-f<0.63
1614,b21,0.2,b21,0.39,b21,0.39,b21,o-f<0.63
1615,b23,0.21,b23,0.29,b23,0.29,b23,o-f<0.63
1616,b20,0.15,b20,0.39,b20,0.39,b20,o-f<0.63
1617,b23,0.09,b20,0.15,b20,0.15,b23,o-f<0.63
1618,b26,0.14,b26,0.35,b26,0.35,b26,o-f<0.63
1619,b16,0.13,b16,0.28,b16,0.28,b16,o-f<0.63
1620,b20,0.14,b20,0.39,b20,0.39,b20,o-f<0.63
1621,b18,0.18,b18,0.41,b18,0.41,b18,o-f<0.63
1622,b16,0.21,b16,0.3,b16,0.3,b16,o-f<0.63
1623,b27,0.13,b26,0.13,b26,0.13,b27,o-f<0.63
1624,lan,0.12,b26,0.15,b26,0.15,zj,o-f<0.63
1625,b23,0.09,b26,0.12,b26,0.12,b19,o-f<0.63
1626,b19,0.09,b17,0.17,b17,0.17,b26,o-f<0.63
1627,b18,0.16,b18,0.4,b18,0.4,b18,o-f<0.63
1628,b19,0.18,b19,0.48,b19,0.48,b19,o-f<0.63
1629,b20,0.11,b20,0.22,b20,0.22,b20,o-f<0.63
1630,b18,0.08,b18,0.2,b18,0.2,b12,o-f<0.63
