id,facenet_id_res,facenet_prob_res,openface_id_res,openface_prob_res,Pred_Result_id,Pred_Result_prob,Actual Result,Update Result
1165,andy,0.41,b24,0.34,andy,0.41,andy,o-f<0.63
1166,trump,0.6,trump,0.76,trump,0.6,trump,o-f<0.63
1167,b25,0.54,b12,0.51,b25,0.54,b12,o-f<0.63
1168,zj,0.85,zj,0.96,zj,0.85,zj,c= o-f>0.63
1169,b15,0.84,b15,0.92,b15,0.84,b15,c= o-f>0.63
1170,b17,0.89,b17,0.98,b17,0.89,b17,c= o-f>0.63
1171,b18,0.75,b18,0.63,b18,0.75,b18,c= o-f>0.63
1172,b24,0.89,b24,0.93,b24,0.89,b24,c= o-f>0.63
1173,b26,0.8,b24,0.6,b26,0.8,b26,c= o-f>0.63
1174,b23,0.92,b26,0.51,b23,0.92,b23,c= o-f>0.63
1175,trump,0.53,trump,0.87,trump,0.53,trump,o-f<0.63
1176,b23,0.72,b23,0.98,b23,0.72,b23,c= o-f>0.63
1177,b16,0.74,b12,0.28,b16,0.74,b16,c= o-f>0.63
1178,b22,0.94,b22,0.84,b22,0.94,b22,c= o-f>0.63
1179,b26,0.61,b20,0.93,b26,0.61,b20,o-f<0.63
1180,b22,0.92,b22,0.94,b22,0.92,b22,c= o-f>0.63
1181,b17,0.88,b17,0.92,b17,0.88,b17,c= o-f>0.63
1182,b27,0.77,b27,0.8,b27,0.77,b27,c= o-f>0.63
1183,b25,0.82,b25,0.53,b25,0.82,b25,c= o-f>0.63
1184,b24,0.72,b15,0.21,b24,0.72,b24,c= o-f>0.63
1185,b17,0.92,b17,0.97,b17,0.92,b17,c= o-f>0.63
1186,b22,0.69,b22,0.49,b22,0.69,b13,c= o-f>0.63
1187,b16,0.7,b16,0.91,b16,0.7,b16,c= o-f>0.63
1188,b13,0.91,b13,0.96,b13,0.91,b13,c= o-f>0.63
1189,b26,0.76,b26,0.81,b26,0.76,b26,c= o-f>0.63
1190,zj,0.37,b15,0.24,zj,0.37,zj,o-f<0.63
1191,b18,0.28,b25,0.65,b18,0.28,b18,o-f<0.63
1192,b13,0.93,b13,0.94,b13,0.93,b13,c= o-f>0.63
1193,b16,0.75,b16,0.68,b16,0.75,b16,c= o-f>0.63
1194,b22,0.92,b22,0.96,b22,0.92,b22,c= o-f>0.63
1195,b25,0.72,b24,0.18,b25,0.72,b12,c= o-f>0.63
1196,zj,0.96,zj,0.86,zj,0.96,zj,c= o-f>0.63
1197,b18,0.75,b18,0.44,b18,0.75,b18,c= o-f>0.63
1198,b22,0.91,b22,0.92,b22,0.91,b22,c= o-f>0.63
1199,b13,0.72,b27,0.41,b13,0.72,b13,c= o-f>0.63
1200,b20,0.53,b20,0.44,b20,0.53,b20,o-f<0.63
1201,b23,0.9,b23,0.87,b23,0.9,b23,c= o-f>0.63
1202,andy,0.26,b18,0.38,andy,0.26,lan,o-f<0.63
1203,b27,0.62,b27,0.95,b27,0.62,b27,o-f<0.63
1204,andy,0.67,b13,0.45,andy,0.67,andy,o-f<0.63
1205,trump,0.84,trump,0.96,trump,0.84,trump,c= o-f>0.63
1206,b24,0.18,b17,0.54,b24,0.18,b17,o-f<0.63
1207,b18,0.85,b18,0.88,b18,0.85,b18,c= o-f>0.63
1208,b23,0.89,b23,0.97,b23,0.89,b23,c= o-f>0.63
1209,trump,0.63,trump,0.96,trump,0.63,trump,o-f<0.63
1210,b17,0.85,b17,0.87,b17,0.85,b17,c= o-f>0.63
1211,b20,0.41,b20,0.58,b20,0.41,b20,o-f<0.63
1212,b15,0.92,b15,0.91,b15,0.92,b15,c= o-f>0.63
1213,b26,0.78,b26,0.79,b26,0.78,b26,c= o-f>0.63
1214,b26,0.39,b20,0.36,b26,0.39,b20,o-f<0.63
1215,andy,0.62,b13,0.4,andy,0.62,lan,o-f<0.63
1216,andy,0.6,lan,0.66,andy,0.6,lan,o-f<0.63
1217,b21,0.42,b21,0.94,b21,0.42,b21,o-f<0.63
1218,b11,0.57,b11,0.39,b11,0.57,b11,o-f<0.63
1219,b25,0.95,b25,0.97,b25,0.95,b25,c= o-f>0.63
1220,trump,0.81,trump,0.97,trump,0.81,trump,c= o-f>0.63
1221,b27,0.79,b27,0.91,b27,0.79,b27,c= o-f>0.63
1222,b24,0.88,b24,0.94,b24,0.88,b24,c= o-f>0.63
1223,b13,0.81,b13,0.89,b13,0.81,b13,c= o-f>0.63
1224,b24,0.75,b24,0.91,b24,0.75,b24,c= o-f>0.63
1225,b23,0.92,b23,0.89,b23,0.92,b23,c= o-f>0.63
1226,b23,0.86,b26,0.43,b23,0.86,b23,c= o-f>0.63
1227,b22,0.41,b15,0.21,b22,0.41,b18,o-f<0.63
1228,b18,0.88,b18,0.71,b18,0.88,b18,c= o-f>0.63
1229,b23,0.93,b23,0.93,b23,0.93,b23,c= o-f>0.63
1230,b11,0.74,b11,0.84,b11,0.74,b11,c= o-f>0.63
1231,b19,0.85,b19,0.94,b19,0.85,b19,c= o-f>0.63
1232,andy,0.49,lan,0.96,andy,0.49,lan,o-f<0.63
1233,b24,0.94,b24,0.87,b24,0.94,b24,c= o-f>0.63
1234,b18,0.89,b18,0.87,b18,0.89,b18,c= o-f>0.63
1235,b11,0.7,b26,0.42,b11,0.7,b11,c= o-f>0.63
1236,b26,0.58,b24,0.2,b26,0.58,b20,o-f<0.63
1237,b21,0.81,b21,0.98,b21,0.81,b21,c= o-f>0.63
1238,b27,0.85,b27,0.97,b27,0.85,b27,c= o-f>0.63
1239,b16,0.86,b16,0.69,b16,0.86,b16,c= o-f>0.63
1240,b16,0.89,b16,0.88,b16,0.89,b16,c= o-f>0.63
1241,b15,0.65,b24,0.5,b15,0.65,b15,o-f<0.63
1242,b23,0.77,b23,0.88,b23,0.77,b23,c= o-f>0.63
1243,b27,0.89,b27,0.52,b27,0.89,b27,c= o-f>0.63
1244,b27,0.79,b27,0.9,b27,0.79,b27,c= o-f>0.63
1245,b18,0.9,b18,0.9,b18,0.9,b18,c= o-f>0.63
1246,b23,0.86,b23,0.89,b23,0.86,b23,c= o-f>0.63
1247,zj,0.85,zj,0.62,zj,0.85,zj,c= o-f>0.63
1248,b11,0.87,b11,0.99,b11,0.87,b11,c= o-f>0.63
1249,b24,0.39,b27,0.57,b24,0.39,b24,o-f<0.63
1250,b16,0.25,b21,0.49,b16,0.25,b16,o-f<0.63
1251,zj,0.97,zj,0.94,zj,0.97,zj,c= o-f>0.63
1252,b17,0.68,b17,0.54,b17,0.68,b17,o-f<0.63
1253,b13,0.93,b13,0.94,b13,0.93,b13,c= o-f>0.63
1254,b22,0.91,b22,0.47,b22,0.91,b22,c= o-f>0.63
1255,b18,0.91,b18,0.72,b18,0.91,b18,c= o-f>0.63
1256,trump,0.67,trump,0.74,trump,0.67,trump,o-f<0.63
1257,b19,0.28,b21,0.87,b19,0.28,b21,o-f<0.63
1258,b22,0.94,b12,0.62,b22,0.94,b22,c= o-f>0.63
1259,b25,0.9,b25,0.58,b25,0.9,b25,c= o-f>0.63
1260,b12,0.77,b12,0.87,b12,0.77,b12,c= o-f>0.63
1261,b26,0.6,b22,0.72,b26,0.6,b26,o-f<0.63
1262,b26,0.91,b26,0.76,b26,0.91,b26,c= o-f>0.63
1263,b24,0.19,trump,0.93,b24,0.19,trump,o-f<0.63
1264,b18,0.8,b18,0.47,b18,0.8,b18,c= o-f>0.63
1265,b27,0.82,b27,0.95,b27,0.82,b27,c= o-f>0.63
1266,b24,0.77,b24,0.85,b24,0.77,b24,c= o-f>0.63
1267,b25,0.86,b24,0.5,b25,0.86,b25,c= o-f>0.63
1268,b24,0.88,b24,0.93,b24,0.88,b24,c= o-f>0.63
1269,b19,0.32,b19,0.36,b19,0.32,b19,o-f<0.63
1270,b24,0.7,b26,0.29,b24,0.7,b24,c= o-f>0.63
1271,b21,0.86,b21,0.94,b21,0.86,b21,c= o-f>0.63
1272,b18,0.85,b18,0.88,b18,0.85,b18,c= o-f>0.63
1273,zj,0.97,zj,0.73,zj,0.97,zj,c= o-f>0.63
1274,b15,0.84,b15,0.44,b15,0.84,b15,c= o-f>0.63
1275,b20,0.79,b20,0.73,b20,0.79,b20,c= o-f>0.63
1276,b27,0.81,b24,0.44,b27,0.81,b27,c= o-f>0.63
1277,b19,0.4,b12,0.36,b19,0.4,b19,o-f<0.63
1278,b12,0.39,b12,0.74,b12,0.39,b12,o-f<0.63
1279,b18,0.88,b18,0.92,b18,0.88,b18,c= o-f>0.63
1280,b22,0.89,b22,0.98,b22,0.89,b22,c= o-f>0.63
1281,b19,0.82,b19,0.87,b19,0.82,b19,c= o-f>0.63
1282,b11,0.85,b11,0.72,b11,0.85,b11,c= o-f>0.63
1283,b15,0.77,b15,0.58,b15,0.77,b15,c= o-f>0.63
1284,b13,0.93,b13,0.97,b13,0.93,b13,c= o-f>0.63
1285,b17,0.91,b17,0.35,b17,0.91,b17,c= o-f>0.63
1286,b16,0.77,b16,0.81,b16,0.77,b16,c= o-f>0.63
1287,b15,0.89,b16,0.67,b15,0.89,b15,c= o-f>0.63
1288,b26,0.58,b18,0.69,b26,0.58,b20,o-f<0.63
1289,b26,0.72,b18,0.36,b26,0.72,b26,c= o-f>0.63
1290,zj,0.94,zj,0.97,zj,0.94,zj,c= o-f>0.63
1291,b11,0.68,b11,0.5,b11,0.68,b11,o-f<0.63
1292,zj,0.96,zj,0.99,zj,0.96,zj,c= o-f>0.63
1293,andy,0.55,lan,0.63,andy,0.55,lan,o-f<0.63
1294,b26,0.29,b22,0.92,b26,0.29,b20,o-f<0.63
1295,trump,0.55,trump,0.81,trump,0.55,trump,o-f<0.63
1296,b23,0.42,b11,0.6,b23,0.42,b23,o-f<0.63
1297,trump,0.71,b15,0.6,trump,0.71,trump,c= o-f>0.63
1298,b11,0.94,b11,0.8,b11,0.94,b11,c= o-f>0.63
1299,b18,0.83,b18,0.71,b18,0.83,b18,c= o-f>0.63
1300,b25,0.96,b25,0.98,b25,0.96,b25,c= o-f>0.63
1301,b13,0.92,b13,0.93,b13,0.92,b13,c= o-f>0.63
1302,b21,0.84,b21,0.84,b21,0.84,b21,c= o-f>0.63
1303,b19,0.75,b19,0.95,b19,0.75,b19,c= o-f>0.63
1304,b26,0.95,b26,0.88,b26,0.95,b26,c= o-f>0.63
1305,b27,0.93,b27,0.97,b27,0.93,b27,c= o-f>0.63
1306,trump,0.88,trump,0.95,trump,0.88,trump,c= o-f>0.63
1307,b15,0.47,b15,0.22,b15,0.47,b15,o-f<0.63
1308,b27,0.87,b27,0.7,b27,0.87,b27,c= o-f>0.63
1309,b25,0.86,b25,0.86,b25,0.86,b25,c= o-f>0.63
1310,andy,0.53,trump,0.44,andy,0.53,lan,o-f<0.63
1311,b15,0.77,b15,0.75,b15,0.77,b15,c= o-f>0.63
1312,andy,0.63,b26,0.39,andy,0.63,andy,o-f<0.63
1313,b16,0.51,b16,0.65,b16,0.51,b16,o-f<0.63
1314,b16,0.94,b16,0.98,b16,0.94,b16,c= o-f>0.63
1315,b22,0.91,b22,0.4,b22,0.91,b22,c= o-f>0.63
1316,b24,0.68,b24,0.95,b24,0.68,b24,o-f<0.63
1317,b25,0.77,b25,0.67,b25,0.77,b25,c= o-f>0.63
1318,trump,0.7,trump,0.98,trump,0.7,trump,c= o-f>0.63
1319,b25,0.95,b25,0.76,b25,0.95,b25,c= o-f>0.63
1320,b16,0.93,b16,0.93,b16,0.93,b16,c= o-f>0.63
1321,b19,0.51,b26,0.31,b19,0.51,b19,o-f<0.63
1322,b16,0.58,b11,0.24,b16,0.58,b16,o-f<0.63
1323,b12,0.93,b12,0.93,b12,0.93,b12,c= o-f>0.63
1324,b22,0.89,b22,0.42,b22,0.89,b22,c= o-f>0.63
1325,b16,0.88,b16,0.35,b16,0.88,b16,c= o-f>0.63
1326,b21,0.87,b21,0.97,b21,0.87,b21,c= o-f>0.63
1327,lan,0.71,lan,0.83,lan,0.71,lan,c= o-f>0.63
1328,b23,0.94,b23,0.95,b23,0.94,b23,c= o-f>0.63
1329,b19,0.72,b19,0.95,b19,0.72,b19,c= o-f>0.63
1330,b13,0.94,b13,0.93,b13,0.94,b13,c= o-f>0.63
1331,b15,0.85,b15,0.86,b15,0.85,b15,c= o-f>0.63
1332,b27,0.95,b27,0.97,b27,0.95,b27,c= o-f>0.63
1333,andy,0.68,b13,0.38,andy,0.68,andy,o-f<0.63
1334,b20,0.84,b20,0.91,b20,0.84,b20,c= o-f>0.63
1335,b26,0.93,b26,0.66,b26,0.93,b26,c= o-f>0.63
1336,b18,0.94,b18,0.62,b18,0.94,b18,c= o-f>0.63
1337,lan,0.67,lan,0.86,lan,0.67,lan,o-f<0.63
1338,b17,0.46,b18,0.87,b17,0.46,b17,o-f<0.63
1339,b16,0.84,b16,0.86,b16,0.84,b16,c= o-f>0.63
1340,b12,0.94,b12,0.91,b12,0.94,b12,c= o-f>0.63
1341,b24,0.84,b24,0.51,b24,0.84,b24,c= o-f>0.63
1342,b21,0.17,b19,0.3,b21,0.17,b21,o-f<0.63
1343,b24,0.93,b24,0.86,b24,0.93,b24,c= o-f>0.63
1344,b23,0.78,b26,0.28,b23,0.78,b23,c= o-f>0.63
1345,b25,0.87,b25,0.95,b25,0.87,b25,c= o-f>0.63
1346,b13,0.95,b13,0.97,b13,0.95,b13,c= o-f>0.63
1347,b27,0.83,b27,0.97,b27,0.83,b27,c= o-f>0.63
1348,b23,0.39,b11,0.86,b23,0.39,b11,o-f<0.63
1349,b19,0.93,b16,0.5,b19,0.93,b19,c= o-f>0.63
1350,b22,0.95,b15,0.24,b22,0.95,b22,c= o-f>0.63
1351,lan,0.87,lan,0.9,lan,0.87,lan,c= o-f>0.63
1352,b26,0.57,b19,0.44,b26,0.57,b26,o-f<0.63
1353,b12,0.95,b12,0.71,b12,0.95,b12,c= o-f>0.63
1354,b22,0.41,b12,0.26,b22,0.41,b18,o-f<0.63
1355,b13,0.92,b13,0.97,b13,0.92,b13,c= o-f>0.63
1356,b16,0.92,b16,0.93,b16,0.92,b16,c= o-f>0.63
1357,trump,0.81,trump,0.98,trump,0.81,trump,c= o-f>0.63
1358,b17,0.9,b17,0.83,b17,0.9,b17,c= o-f>0.63
1359,trump,0.55,trump,0.8,trump,0.55,trump,o-f<0.63
1360,b22,0.92,b22,0.98,b22,0.92,b22,c= o-f>0.63
1361,b23,0.91,b22,0.31,b23,0.91,b23,c= o-f>0.63
1362,b19,0.77,b19,0.44,b19,0.77,b19,c= o-f>0.63
1363,b23,0.95,b26,0.27,b23,0.95,b23,c= o-f>0.63
1364,b27,0.93,b27,0.98,b27,0.93,b27,c= o-f>0.63
1365,b18,0.98,b18,0.83,b18,0.98,b18,c= o-f>0.63
1366,b22,0.91,b22,0.93,b22,0.91,b22,c= o-f>0.63
1367,b11,0.58,b11,0.62,b11,0.58,b11,o-f<0.63
1368,b26,0.76,b21,0.85,b26,0.76,b26,c= o-f>0.63
1369,b16,0.4,b12,0.36,b16,0.4,b20,o-f<0.63
1370,b21,0.55,b21,0.48,b21,0.55,b21,o-f<0.63
1371,b11,0.89,b11,0.96,b11,0.89,b11,c= o-f>0.63
1372,b21,0.77,b21,0.96,b21,0.77,b21,c= o-f>0.63
1373,b20,0.43,b20,0.7,b20,0.43,b20,o-f<0.63
1374,b26,0.86,b26,0.58,b26,0.86,b26,c= o-f>0.63
1375,b24,0.85,b24,0.9,b24,0.85,b24,c= o-f>0.63
1376,b22,0.21,trump,0.96,b22,0.21,trump,o-f<0.63
1377,b22,0.93,b22,0.95,b22,0.93,b22,c= o-f>0.63
1378,b18,0.97,b18,0.77,b18,0.97,b18,c= o-f>0.63
1379,b23,0.79,b26,0.24,b23,0.79,b23,c= o-f>0.63
1380,zj,0.97,zj,0.82,zj,0.97,zj,c= o-f>0.63
1381,b11,0.92,b11,0.86,b11,0.92,b11,c= o-f>0.63
1382,b21,0.8,b21,0.79,b21,0.8,b21,c= o-f>0.63
1383,b22,0.93,b15,0.21,b22,0.93,b20,c= o-f>0.63
1384,b22,0.93,b26,0.16,b22,0.93,b18,c= o-f>0.63
1385,b16,0.74,b23,0.28,b16,0.74,b16,c= o-f>0.63
1386,b18,0.96,b18,0.63,b18,0.96,b18,c= o-f>0.63
1387,b16,0.65,b16,0.66,b16,0.65,b16,o-f<0.63
1388,lan,0.34,lan,0.96,lan,0.34,lan,o-f<0.63
1389,b19,0.93,b19,0.74,b19,0.93,b19,c= o-f>0.63
1390,b18,0.71,b18,0.69,b18,0.71,b18,c= o-f>0.63
1391,b17,0.41,b17,0.51,b17,0.41,b17,o-f<0.63
1392,b16,0.9,b16,0.84,b16,0.9,b16,c= o-f>0.63
1393,andy,0.66,zj,0.65,andy,0.66,andy,o-f<0.63
1394,b21,0.57,b21,0.94,b21,0.57,b21,o-f<0.63
1395,b26,0.91,b26,0.74,b26,0.91,b26,c= o-f>0.63
1396,b18,0.69,b18,0.84,b18,0.69,b18,o-f<0.63
1397,b22,0.87,b20,0.76,b22,0.87,b20,c= o-f>0.63
1398,b12,0.72,b24,0.35,b12,0.72,b12,c= o-f>0.63
1399,b24,0.9,b24,0.6,b24,0.9,b24,c= o-f>0.63
1400,b17,0.74,b17,0.38,b17,0.74,b17,c= o-f>0.63
1401,zj,0.93,zj,0.98,zj,0.93,zj,c= o-f>0.63
1402,b16,0.31,b20,0.22,b16,0.31,b24,o-f<0.63
1403,b16,0.93,b16,0.96,b16,0.93,b16,c= o-f>0.63
1404,andy,0.59,b13,0.4,andy,0.59,andy,o-f<0.63
1405,b13,0.84,b13,0.92,b13,0.84,b13,c= o-f>0.63
1406,b24,0.88,b24,0.9,b24,0.88,b24,c= o-f>0.63
1407,b27,0.9,b27,0.98,b27,0.9,b27,c= o-f>0.63
1408,b26,0.91,b23,0.35,b26,0.91,b26,c= o-f>0.63
1409,b22,0.46,trump,0.27,b22,0.46,b15,o-f<0.63
1410,b21,0.55,b21,0.64,b21,0.55,b21,o-f<0.63
1411,b18,0.62,b20,0.31,b18,0.62,b18,o-f<0.63
1412,zj,0.9,zj,0.88,zj,0.9,zj,c= o-f>0.63
1413,b13,0.93,b13,0.65,b13,0.93,b13,c= o-f>0.63
1414,b11,0.93,b11,0.45,b11,0.93,b11,c= o-f>0.63
1415,b16,0.89,b16,0.95,b16,0.89,b16,c= o-f>0.63
1416,b22,0.91,b22,0.37,b22,0.91,b22,c= o-f>0.63
1417,b17,0.37,b17,0.83,b17,0.37,b17,o-f<0.63
1418,b25,0.91,b25,0.95,b25,0.91,b25,c= o-f>0.63
1419,b23,0.9,b26,0.4,b23,0.9,b23,c= o-f>0.63
1420,b16,0.76,b16,0.79,b16,0.76,b16,c= o-f>0.63
1421,lan,0.4,lan,0.96,lan,0.4,lan,o-f<0.63
1422,b23,0.9,b23,0.97,b23,0.9,b23,c= o-f>0.63
1423,b12,0.8,b19,0.52,b12,0.8,b12,c= o-f>0.63
1424,b16,0.93,b16,0.93,b16,0.93,b16,c= o-f>0.63
1425,b21,0.54,b21,0.89,b21,0.54,b21,o-f<0.63
1426,b13,0.92,b13,0.92,b13,0.92,b13,c= o-f>0.63
1427,b22,0.93,b22,0.94,b22,0.93,b22,c= o-f>0.63
1428,b27,0.91,b27,0.86,b27,0.91,b27,c= o-f>0.63
1429,b27,0.9,b27,0.97,b27,0.9,b27,c= o-f>0.63
1430,b27,0.89,b26,0.39,b27,0.89,b27,c= o-f>0.63
1431,b23,0.94,b26,0.38,b23,0.94,b23,c= o-f>0.63
1432,b11,0.54,b25,0.31,b11,0.54,b11,o-f<0.63
1433,b17,0.87,b17,0.99,b17,0.87,b17,c= o-f>0.63
1434,trump,0.39,trump,0.97,trump,0.39,trump,o-f<0.63
1435,b11,0.6,b11,0.86,b11,0.6,b11,o-f<0.63
1436,b22,0.38,b11,0.39,b22,0.38,b16,o-f<0.63
1437,b18,0.89,b18,0.54,b18,0.89,b18,c= o-f>0.63
1438,b18,0.87,b18,0.63,b18,0.87,b18,c= o-f>0.63
1439,zj,0.96,zj,0.97,zj,0.96,zj,c= o-f>0.63
1440,b24,0.94,b24,0.97,b24,0.94,b24,c= o-f>0.63
1441,b22,0.92,b22,0.97,b22,0.92,b22,c= o-f>0.63
1442,b22,0.31,lan,0.28,b22,0.31,lan,o-f<0.63
1443,b12,0.84,b12,0.96,b12,0.84,b12,c= o-f>0.63
1444,b13,0.91,b13,0.92,b13,0.91,b13,c= o-f>0.63
1445,b26,0.87,b26,0.8,b26,0.87,b26,c= o-f>0.63
1446,b26,0.35,b26,0.6,b26,0.35,b20,o-f<0.63
1447,b20,0.28,b18,0.22,b20,0.28,b20,o-f<0.63
1448,b13,0.95,b13,0.96,b13,0.95,b13,c= o-f>0.63
1449,b27,0.8,b27,0.9,b27,0.8,b27,c= o-f>0.63
1450,b18,0.48,b18,0.59,b18,0.48,b18,o-f<0.63
1451,andy,0.29,b16,0.21,andy,0.29,lan,o-f<0.63
1452,b18,0.88,b18,0.63,b18,0.88,b18,c= o-f>0.63
1453,lan,0.84,lan,0.57,lan,0.84,lan,c= o-f>0.63
1454,b12,0.66,b12,0.79,b12,0.66,b12,o-f<0.63
1455,b16,0.92,b16,0.95,b16,0.92,b16,c= o-f>0.63
1456,b11,0.94,b11,0.41,b11,0.94,b11,c= o-f>0.63
1457,b23,0.86,b23,0.95,b23,0.86,b23,c= o-f>0.63
1458,b26,0.62,b26,0.57,b26,0.62,b26,o-f<0.63
1459,b20,0.83,b20,0.96,b20,0.83,b20,c= o-f>0.63
1460,b25,0.98,b25,0.66,b25,0.98,b25,c= o-f>0.63
1461,b15,0.86,b15,0.98,b15,0.86,b15,c= o-f>0.63
1462,trump,0.56,trump,0.84,trump,0.56,trump,o-f<0.63
1463,b12,0.95,b12,0.71,b12,0.95,b12,c= o-f>0.63
1464,zj,0.91,zj,0.91,zj,0.91,zj,c= o-f>0.63
1465,b27,0.9,b27,0.98,b27,0.9,b27,c= o-f>0.63
1466,b20,0.87,b20,0.96,b20,0.87,b20,c= o-f>0.63
1467,b12,0.75,b12,0.79,b12,0.75,b12,c= o-f>0.63
1468,trump,0.58,trump,0.95,trump,0.58,trump,o-f<0.63
1469,b21,0.29,b21,0.96,b21,0.29,b21,o-f<0.63
1470,b23,0.91,b23,0.84,b23,0.91,b23,c= o-f>0.63
1471,b23,0.92,b26,0.39,b23,0.92,b23,c= o-f>0.63
1472,b18,0.55,b18,0.2,b18,0.55,b24,o-f<0.63
1473,b16,0.88,b16,0.9,b16,0.88,b16,c= o-f>0.63
1474,b15,0.93,b15,0.89,b15,0.93,b15,c= o-f>0.63
1475,b21,0.6,b21,0.98,b21,0.6,b21,o-f<0.63
1476,b20,0.68,b20,0.49,b20,0.68,b20,o-f<0.63
1477,b22,0.54,b21,0.27,b22,0.54,b21,o-f<0.63
1478,b27,0.87,b27,0.53,b27,0.87,b27,c= o-f>0.63
1479,b24,0.85,b24,0.86,b24,0.85,b24,c= o-f>0.63
1480,b12,0.87,b12,0.92,b12,0.87,b12,c= o-f>0.63
1481,b12,0.95,b12,0.87,b12,0.95,b12,c= o-f>0.63
1482,b18,0.94,b18,0.78,b18,0.94,b18,c= o-f>0.63
1483,b26,0.98,b26,0.97,b26,0.98,b26,c= o-f>0.63
1484,b25,0.97,b25,0.95,b25,0.97,b25,c= o-f>0.63
1485,b12,0.91,b12,0.88,b12,0.91,b12,c= o-f>0.63
1486,b22,0.94,b22,0.63,b22,0.94,b22,c= o-f>0.63
1487,b27,0.9,b27,0.99,b27,0.9,b27,c= o-f>0.63
1488,trump,0.76,trump,0.96,trump,0.76,trump,c= o-f>0.63
1489,b23,0.94,b23,0.78,b23,0.94,b23,c= o-f>0.63
1490,b24,0.8,b24,0.87,b24,0.8,b24,c= o-f>0.63
1491,b26,0.38,b16,0.31,b26,0.38,b26,o-f<0.63
1492,b26,0.8,b26,0.59,b26,0.8,b26,c= o-f>0.63
1493,lan,0.48,lan,0.49,lan,0.48,lan,o-f<0.63
1494,b24,0.9,b24,0.75,b24,0.9,b24,c= o-f>0.63
1495,b15,0.73,b15,0.9,b15,0.73,b15,c= o-f>0.63
1496,b16,0.83,b16,0.89,b16,0.83,b16,c= o-f>0.63
1497,b18,0.95,b18,0.74,b18,0.95,b18,c= o-f>0.63
1498,b22,0.31,b19,0.87,b22,0.31,b19,o-f<0.63
1499,b11,0.94,b11,0.84,b11,0.94,b11,c= o-f>0.63
1500,b18,0.79,b18,0.53,b18,0.79,b18,c= o-f>0.63
1501,b22,0.91,b22,0.89,b22,0.91,b22,c= o-f>0.63
1502,b27,0.94,b27,0.97,b27,0.94,b27,c= o-f>0.63
1503,b18,0.61,b25,0.34,b18,0.61,b18,o-f<0.63
1504,b24,0.62,b24,0.49,b24,0.62,b24,o-f<0.63
1505,b26,0.83,b26,0.88,b26,0.83,b26,c= o-f>0.63
1506,b22,0.61,b13,0.76,b22,0.61,b13,o-f<0.63
1507,b24,0.92,b24,0.32,b24,0.92,b24,c= o-f>0.63
1508,trump,0.58,trump,0.76,trump,0.58,trump,o-f<0.63
1509,b17,0.69,b17,0.86,b17,0.69,b17,o-f<0.63
1510,b20,0.71,b20,0.84,b20,0.71,b20,c= o-f>0.63
1511,trump,0.91,trump,0.96,trump,0.91,trump,c= o-f>0.63
1512,b25,0.96,b25,0.93,b25,0.96,b25,c= o-f>0.63
1513,b23,0.65,b23,0.95,b23,0.65,b23,o-f<0.63
1514,b19,0.89,b19,0.95,b19,0.89,b19,c= o-f>0.63
1515,zj,0.98,zj,0.93,zj,0.98,zj,c= o-f>0.63
1516,b21,0.88,b21,0.77,b21,0.88,b21,c= o-f>0.63
1517,b13,0.94,b13,0.83,b13,0.94,b13,c= o-f>0.63
1518,b13,0.95,b13,0.94,b13,0.95,b13,c= o-f>0.63
1519,b25,0.96,b25,0.96,b25,0.96,b25,c= o-f>0.63
1520,b17,0.62,b17,0.88,b17,0.62,b17,o-f<0.63
1521,b20,0.89,b20,0.88,b20,0.89,b20,c= o-f>0.63
1522,b15,0.92,b15,0.97,b15,0.92,b15,c= o-f>0.63
1523,trump,0.65,trump,0.95,trump,0.65,trump,o-f<0.63
1524,b22,0.86,b22,0.95,b22,0.86,b22,c= o-f>0.63
1525,b21,0.34,b23,0.32,b21,0.34,b21,o-f<0.63
1526,b19,0.84,b19,0.45,b19,0.84,b19,c= o-f>0.63
1527,b13,0.92,b13,0.92,b13,0.92,b13,c= o-f>0.63
1528,b24,0.85,b24,0.39,b24,0.85,b24,c= o-f>0.63
1529,andy,0.87,andy,0.38,andy,0.87,andy,c= o-f>0.63
1530,b15,0.81,b15,0.7,b15,0.81,b15,c= o-f>0.63
1531,zj,0.95,zj,0.96,zj,0.95,zj,c= o-f>0.63
1532,b16,0.57,b18,0.34,b16,0.57,b16,o-f<0.63
1533,b13,0.78,b13,0.95,b13,0.78,b13,c= o-f>0.63
1534,b27,0.87,b27,0.96,b27,0.87,b27,c= o-f>0.63
1535,andy,0.73,andy,0.67,andy,0.73,andy,c= o-f>0.63
1536,trump,0.88,trump,0.96,trump,0.88,trump,c= o-f>0.63
1537,b22,0.79,b22,0.35,b22,0.79,b15,c= o-f>0.63
1538,b22,0.41,b27,0.48,b22,0.41,b13,o-f<0.63
1539,trump,0.73,trump,0.98,trump,0.73,trump,c= o-f>0.63
1540,b12,0.41,b12,0.38,b12,0.41,b12,o-f<0.63
1541,b17,0.91,b17,0.98,b17,0.91,b17,c= o-f>0.63
1542,b25,0.2,b19,0.67,b25,0.2,b25,o-f<0.63
1543,b23,0.97,b23,0.94,b23,0.97,b23,c= o-f>0.63
1544,b26,0.22,b26,0.52,b26,0.22,b26,o-f<0.63
1545,trump,0.69,trump,0.93,trump,0.69,trump,o-f<0.63
1546,zj,0.89,zj,0.98,zj,0.89,zj,c= o-f>0.63
